"V1","V2","ROI1","ROI2","V1.hemi","V2.hemi","V1.roi","V2.roi","FCtype"
"1000","12129",NA,NA,NA,NA,NA,NA,NA
"1000","12130",NA,NA,NA,NA,NA,NA,NA
"1000","12131",NA,NA,NA,NA,NA,NA,NA
"1000","12132",NA,NA,NA,NA,NA,NA,NA
"1000","12133",NA,NA,NA,NA,NA,NA,NA
"1000","12134",NA,NA,NA,NA,NA,NA,NA
"1000","12135",NA,NA,NA,NA,NA,NA,NA
"1000","12136",NA,NA,NA,NA,NA,NA,NA
"1000","12137",NA,NA,NA,NA,NA,NA,NA
"1000","12138",NA,NA,NA,NA,NA,NA,NA
"1000","12139",NA,NA,NA,NA,NA,NA,NA
"1000","12140",NA,NA,NA,NA,NA,NA,NA
"1000","12141",NA,NA,NA,NA,NA,NA,NA
"1000","12143",NA,NA,NA,NA,NA,NA,NA
"1000","12144",NA,NA,NA,NA,NA,NA,NA
"1000","12145",NA,NA,NA,NA,NA,NA,NA
"1000","12146",NA,NA,NA,NA,NA,NA,NA
"1000","12147",NA,NA,NA,NA,NA,NA,NA
"1000","12148",NA,NA,NA,NA,NA,NA,NA
"1000","12149",NA,NA,NA,NA,NA,NA,NA
"1000","12150",NA,NA,NA,NA,NA,NA,NA
"1000","12151",NA,NA,NA,NA,NA,NA,NA
"1000","12152",NA,NA,NA,NA,NA,NA,NA
"1000","12153",NA,NA,NA,NA,NA,NA,NA
"1000","12154",NA,NA,NA,NA,NA,NA,NA
"1000","12155",NA,NA,NA,NA,NA,NA,NA
"1000","12156",NA,NA,NA,NA,NA,NA,NA
"1000","12157",NA,NA,NA,NA,NA,NA,NA
"1000","12158",NA,NA,NA,NA,NA,NA,NA
"1000","12159",NA,NA,NA,NA,NA,NA,NA
"1000","12160",NA,NA,NA,NA,NA,NA,NA
"1000","12161",NA,NA,NA,NA,NA,NA,NA
"1000","12162",NA,NA,NA,NA,NA,NA,NA
"1000","12163",NA,NA,NA,NA,NA,NA,NA
"1000","12164",NA,NA,NA,NA,NA,NA,NA
"1000","12165",NA,NA,NA,NA,NA,NA,NA
"1000","12166",NA,NA,NA,NA,NA,NA,NA
"1000","12167",NA,NA,NA,NA,NA,NA,NA
"1000","12168",NA,NA,NA,NA,NA,NA,NA
"1000","12169",NA,NA,NA,NA,NA,NA,NA
"1000","12170",NA,NA,NA,NA,NA,NA,NA
"1000","12171",NA,NA,NA,NA,NA,NA,NA
"1000","12172",NA,NA,NA,NA,NA,NA,NA
"1000","12173",NA,NA,NA,NA,NA,NA,NA
"1000","12174",NA,NA,NA,NA,NA,NA,NA
"1000","12175",NA,NA,NA,NA,NA,NA,NA
"1000","2000",NA,NA,NA,NA,NA,NA,NA
"11","1000",NA,NA,NA,NA,NA,NA,NA
"11","11101","lh_Caudate","lh_G_and_S_frontomargin","lh","lh","Caudate","GandSfrontomargin","Intrahemispheric"
"11","11102","lh_Caudate","lh_G_and_S_occipital_inf","lh","lh","Caudate","GandSoccipitalinf","Intrahemispheric"
"11","11103","lh_Caudate","lh_G_and_S_paracentral","lh","lh","Caudate","GandSparacentral","Intrahemispheric"
"11","11104","lh_Caudate","lh_G_and_S_subcentral","lh","lh","Caudate","GandSsubcentral","Intrahemispheric"
"11","11105","lh_Caudate","lh_G_and_S_transv_frontopol","lh","lh","Caudate","GandStransvfrontopol","Intrahemispheric"
"11","11106","lh_Caudate","lh_G_and_S_cingul_Ant","lh","lh","Caudate","GandScingulAnt","Intrahemispheric"
"11","11107","lh_Caudate","lh_G_and_S_cingul_Mid-Ant","lh","lh","Caudate","GandScingulMid-Ant","Intrahemispheric"
"11","11108","lh_Caudate","lh_G_and_S_cingul_Mid-Post","lh","lh","Caudate","GandScingulMid-Post","Intrahemispheric"
"11","11109","lh_Caudate","lh_G_cingul_Post-dorsal","lh","lh","Caudate","GcingulPost-dorsal","Intrahemispheric"
"11","11110","lh_Caudate","lh_G_cingul_Post-ventral","lh","lh","Caudate","GcingulPost-ventral","Intrahemispheric"
"11","11111","lh_Caudate","lh_G_cuneus","lh","lh","Caudate","Gcuneus","Intrahemispheric"
"11","11112","lh_Caudate","lh_G_front_inf_Opercular","lh","lh","Caudate","GfrontinfOpercular","Intrahemispheric"
"11","11113","lh_Caudate","lh_G_front_inf_Orbital","lh","lh","Caudate","GfrontinfOrbital","Intrahemispheric"
"11","11114","lh_Caudate","lh_G_front_inf_Triangul","lh","lh","Caudate","GfrontinfTriangul","Intrahemispheric"
"11","11115","lh_Caudate","lh_G_front_middle","lh","lh","Caudate","Gfrontmiddle","Intrahemispheric"
"11","11116","lh_Caudate","lh_G_front_sup","lh","lh","Caudate","Gfrontsup","Intrahemispheric"
"11","11117","lh_Caudate","lh_G_Ins_lg_and_S_cent_ins","lh","lh","Caudate","GInslgandScentins","Intrahemispheric"
"11","11118","lh_Caudate","lh_G_insular_short","lh","lh","Caudate","Ginsularshort","Intrahemispheric"
"11","11119","lh_Caudate","lh_G_occipital_middle","lh","lh","Caudate","Goccipitalmiddle","Intrahemispheric"
"11","11120","lh_Caudate","lh_G_occipital_sup","lh","lh","Caudate","Goccipitalsup","Intrahemispheric"
"11","11121","lh_Caudate","lh_G_oc_temp_lat-fusifor","lh","lh","Caudate","Goctemplat-fusifor","Intrahemispheric"
"11","11122","lh_Caudate","lh_G_oc_temp_med-Lingual","lh","lh","Caudate","Goctempmed-Lingual","Intrahemispheric"
"11","11123","lh_Caudate","lh_G_oc_temp_med-Parahip","lh","lh","Caudate","Goctempmed-Parahip","Intrahemispheric"
"11","11124","lh_Caudate","lh_G_orbital","lh","lh","Caudate","Gorbital","Intrahemispheric"
"11","11125","lh_Caudate","lh_G_pariet_inf_Angular","lh","lh","Caudate","GparietinfAngular","Intrahemispheric"
"11","11126","lh_Caudate","lh_G_pariet_inf_Supramar","lh","lh","Caudate","GparietinfSupramar","Intrahemispheric"
"11","11127","lh_Caudate","lh_G_parietal_sup","lh","lh","Caudate","Gparietalsup","Intrahemispheric"
"11","11128","lh_Caudate","lh_G_postcentral","lh","lh","Caudate","Gpostcentral","Intrahemispheric"
"11","11129","lh_Caudate","lh_G_precentral","lh","lh","Caudate","Gprecentral","Intrahemispheric"
"11","11130","lh_Caudate","lh_G_precuneus","lh","lh","Caudate","Gprecuneus","Intrahemispheric"
"11","11131","lh_Caudate","lh_G_rectus","lh","lh","Caudate","Grectus","Intrahemispheric"
"11","11132","lh_Caudate","lh_G_subcallosal","lh","lh","Caudate","Gsubcallosal","Intrahemispheric"
"11","11133","lh_Caudate","lh_G_temp_sup_G_T_transv","lh","lh","Caudate","GtempsupGTtransv","Intrahemispheric"
"11","11134","lh_Caudate","lh_G_temp_sup_Lateral","lh","lh","Caudate","GtempsupLateral","Intrahemispheric"
"11","11135","lh_Caudate","lh_G_temp_sup_Plan_polar","lh","lh","Caudate","GtempsupPlanpolar","Intrahemispheric"
"11","11136","lh_Caudate","lh_G_temp_sup_Plan_tempo","lh","lh","Caudate","GtempsupPlantempo","Intrahemispheric"
"11","11137","lh_Caudate","lh_G_temporal_inf","lh","lh","Caudate","Gtemporalinf","Intrahemispheric"
"11","11138","lh_Caudate","lh_G_temporal_middle","lh","lh","Caudate","Gtemporalmiddle","Intrahemispheric"
"11","11139","lh_Caudate","lh_Lat_Fis_ant-Horizont","lh","lh","Caudate","LatFisant-Horizont","Intrahemispheric"
"11","11140","lh_Caudate","lh_Lat_Fis_ant-Vertical","lh","lh","Caudate","LatFisant-Vertical","Intrahemispheric"
"11","11141","lh_Caudate","lh_Lat_Fis_post","lh","lh","Caudate","LatFispost","Intrahemispheric"
"11","11143","lh_Caudate","lh_Pole_occipital","lh","lh","Caudate","Poleoccipital","Intrahemispheric"
"11","11144","lh_Caudate","lh_Pole_temporal","lh","lh","Caudate","Poletemporal","Intrahemispheric"
"11","11145","lh_Caudate","lh_S_calcarine","lh","lh","Caudate","Scalcarine","Intrahemispheric"
"11","11146","lh_Caudate","lh_S_central","lh","lh","Caudate","Scentral","Intrahemispheric"
"11","11147","lh_Caudate","lh_S_cingul_Marginalis","lh","lh","Caudate","ScingulMarginalis","Intrahemispheric"
"11","11148","lh_Caudate","lh_S_circular_insula_ant","lh","lh","Caudate","Scircularinsulaant","Intrahemispheric"
"11","11149","lh_Caudate","lh_S_circular_insula_inf","lh","lh","Caudate","Scircularinsulainf","Intrahemispheric"
"11","11150","lh_Caudate","lh_S_circular_insula_sup","lh","lh","Caudate","Scircularinsulasup","Intrahemispheric"
"11","11151","lh_Caudate","lh_S_collat_transv_ant","lh","lh","Caudate","Scollattransvant","Intrahemispheric"
"11","11152","lh_Caudate","lh_S_collat_transv_post","lh","lh","Caudate","Scollattransvpost","Intrahemispheric"
"11","11153","lh_Caudate","lh_S_front_inf","lh","lh","Caudate","Sfrontinf","Intrahemispheric"
"11","11154","lh_Caudate","lh_S_front_middle","lh","lh","Caudate","Sfrontmiddle","Intrahemispheric"
"11","11155","lh_Caudate","lh_S_front_sup","lh","lh","Caudate","Sfrontsup","Intrahemispheric"
"11","11156","lh_Caudate","lh_S_interm_prim_Jensen","lh","lh","Caudate","SintermprimJensen","Intrahemispheric"
"11","11157","lh_Caudate","lh_S_intrapariet_and_P_trans","lh","lh","Caudate","SintraparietandPtrans","Intrahemispheric"
"11","11158","lh_Caudate","lh_S_oc_middle_and_Lunatus","lh","lh","Caudate","SocmiddleandLunatus","Intrahemispheric"
"11","11159","lh_Caudate","lh_S_oc_sup_and_transversal","lh","lh","Caudate","Socsupandtransversal","Intrahemispheric"
"11","11160","lh_Caudate","lh_S_occipital_ant","lh","lh","Caudate","Soccipitalant","Intrahemispheric"
"11","11161","lh_Caudate","lh_S_oc_temp_lat","lh","lh","Caudate","Soctemplat","Intrahemispheric"
"11","11162","lh_Caudate","lh_S_oc_temp_med_and_Lingual","lh","lh","Caudate","SoctempmedandLingual","Intrahemispheric"
"11","11163","lh_Caudate","lh_S_orbital_lateral","lh","lh","Caudate","Sorbitallateral","Intrahemispheric"
"11","11164","lh_Caudate","lh_S_orbital_med_olfact","lh","lh","Caudate","Sorbitalmedolfact","Intrahemispheric"
"11","11165","lh_Caudate","lh_S_orbital_H_Shaped","lh","lh","Caudate","SorbitalHShaped","Intrahemispheric"
"11","11166","lh_Caudate","lh_S_parieto_occipital","lh","lh","Caudate","Sparietooccipital","Intrahemispheric"
"11","11167","lh_Caudate","lh_S_pericallosal","lh","lh","Caudate","Spericallosal","Intrahemispheric"
"11","11168","lh_Caudate","lh_S_postcentral","lh","lh","Caudate","Spostcentral","Intrahemispheric"
"11","11169","lh_Caudate","lh_S_precentral_inf-part","lh","lh","Caudate","Sprecentralinf-part","Intrahemispheric"
"11","11170","lh_Caudate","lh_S_precentral_sup-part","lh","lh","Caudate","Sprecentralsup-part","Intrahemispheric"
"11","11171","lh_Caudate","lh_S_suborbital","lh","lh","Caudate","Ssuborbital","Intrahemispheric"
"11","11172","lh_Caudate","lh_S_subparietal","lh","lh","Caudate","Ssubparietal","Intrahemispheric"
"11","11173","lh_Caudate","lh_S_temporal_inf","lh","lh","Caudate","Stemporalinf","Intrahemispheric"
"11","11174","lh_Caudate","lh_S_temporal_sup","lh","lh","Caudate","Stemporalsup","Intrahemispheric"
"11","11175","lh_Caudate","lh_S_temporal_transverse","lh","lh","Caudate","Stemporaltransverse","Intrahemispheric"
"11","12","lh_Caudate","lh_Putamen","lh","lh","Caudate","Putamen","Intrahemispheric"
"11","12101","lh_Caudate","rh_G_and_S_frontomargin","lh","rh","Caudate","GandSfrontomargin","Heterotopic"
"11","12102","lh_Caudate","rh_G_and_S_occipital_inf","lh","rh","Caudate","GandSoccipitalinf","Heterotopic"
"11","12103","lh_Caudate","rh_G_and_S_paracentral","lh","rh","Caudate","GandSparacentral","Heterotopic"
"11","12104","lh_Caudate","rh_G_and_S_subcentral","lh","rh","Caudate","GandSsubcentral","Heterotopic"
"11","12105","lh_Caudate","rh_G_and_S_transv_frontopol","lh","rh","Caudate","GandStransvfrontopol","Heterotopic"
"11","12106","lh_Caudate","rh_G_and_S_cingul_Ant","lh","rh","Caudate","GandScingulAnt","Heterotopic"
"11","12107","lh_Caudate","rh_G_and_S_cingul_Mid-Ant","lh","rh","Caudate","GandScingulMid-Ant","Heterotopic"
"11","12108","lh_Caudate","rh_G_and_S_cingul_Mid-Post","lh","rh","Caudate","GandScingulMid-Post","Heterotopic"
"11","12109","lh_Caudate","rh_G_cingul_Post-dorsal","lh","rh","Caudate","GcingulPost-dorsal","Heterotopic"
"11","12110","lh_Caudate","rh_G_cingul_Post-ventral","lh","rh","Caudate","GcingulPost-ventral","Heterotopic"
"11","12111","lh_Caudate","rh_G_cuneus","lh","rh","Caudate","Gcuneus","Heterotopic"
"11","12112","lh_Caudate","rh_G_front_inf_Opercular","lh","rh","Caudate","GfrontinfOpercular","Heterotopic"
"11","12113","lh_Caudate","rh_G_front_inf_Orbital","lh","rh","Caudate","GfrontinfOrbital","Heterotopic"
"11","12114","lh_Caudate","rh_G_front_inf_Triangul","lh","rh","Caudate","GfrontinfTriangul","Heterotopic"
"11","12115","lh_Caudate","rh_G_front_middle","lh","rh","Caudate","Gfrontmiddle","Heterotopic"
"11","12116","lh_Caudate","rh_G_front_sup","lh","rh","Caudate","Gfrontsup","Heterotopic"
"11","12117","lh_Caudate","rh_G_Ins_lg_and_S_cent_ins","lh","rh","Caudate","GInslgandScentins","Heterotopic"
"11","12118","lh_Caudate","rh_G_insular_short","lh","rh","Caudate","Ginsularshort","Heterotopic"
"11","12119","lh_Caudate","rh_G_occipital_middle","lh","rh","Caudate","Goccipitalmiddle","Heterotopic"
"11","12120","lh_Caudate","rh_G_occipital_sup","lh","rh","Caudate","Goccipitalsup","Heterotopic"
"11","12121","lh_Caudate","rh_G_oc_temp_lat-fusifor","lh","rh","Caudate","Goctemplat-fusifor","Heterotopic"
"11","12122","lh_Caudate","rh_G_oc_temp_med-Lingual","lh","rh","Caudate","Goctempmed-Lingual","Heterotopic"
"11","12123","lh_Caudate","rh_G_oc_temp_med-Parahip","lh","rh","Caudate","Goctempmed-Parahip","Heterotopic"
"11","12124","lh_Caudate","rh_G_orbital","lh","rh","Caudate","Gorbital","Heterotopic"
"11","12125","lh_Caudate","rh_G_pariet_inf_Angular","lh","rh","Caudate","GparietinfAngular","Heterotopic"
"11","12126","lh_Caudate","rh_G_pariet_inf_Supramar","lh","rh","Caudate","GparietinfSupramar","Heterotopic"
"11","12127","lh_Caudate","rh_G_parietal_sup","lh","rh","Caudate","Gparietalsup","Heterotopic"
"11","12128","lh_Caudate","rh_G_postcentral","lh","rh","Caudate","Gpostcentral","Heterotopic"
"11","12129","lh_Caudate","rh_G_precentral","lh","rh","Caudate","Gprecentral","Heterotopic"
"11","12130","lh_Caudate","rh_G_precuneus","lh","rh","Caudate","Gprecuneus","Heterotopic"
"11","12131","lh_Caudate","rh_G_rectus","lh","rh","Caudate","Grectus","Heterotopic"
"11","12132","lh_Caudate","rh_G_subcallosal","lh","rh","Caudate","Gsubcallosal","Heterotopic"
"11","12133","lh_Caudate","rh_G_temp_sup_G_T_transv","lh","rh","Caudate","GtempsupGTtransv","Heterotopic"
"11","12134","lh_Caudate","rh_G_temp_sup_Lateral","lh","rh","Caudate","GtempsupLateral","Heterotopic"
"11","12135","lh_Caudate","rh_G_temp_sup_Plan_polar","lh","rh","Caudate","GtempsupPlanpolar","Heterotopic"
"11","12136","lh_Caudate","rh_G_temp_sup_Plan_tempo","lh","rh","Caudate","GtempsupPlantempo","Heterotopic"
"11","12137","lh_Caudate","rh_G_temporal_inf","lh","rh","Caudate","Gtemporalinf","Heterotopic"
"11","12138","lh_Caudate","rh_G_temporal_middle","lh","rh","Caudate","Gtemporalmiddle","Heterotopic"
"11","12139","lh_Caudate","rh_Lat_Fis_ant-Horizont","lh","rh","Caudate","LatFisant-Horizont","Heterotopic"
"11","12140","lh_Caudate","rh_Lat_Fis_ant-Vertical","lh","rh","Caudate","LatFisant-Vertical","Heterotopic"
"11","12141","lh_Caudate","rh_Lat_Fis_post","lh","rh","Caudate","LatFispost","Heterotopic"
"11","12143","lh_Caudate","rh_Pole_occipital","lh","rh","Caudate","Poleoccipital","Heterotopic"
"11","12144","lh_Caudate","rh_Pole_temporal","lh","rh","Caudate","Poletemporal","Heterotopic"
"11","12145","lh_Caudate","rh_S_calcarine","lh","rh","Caudate","Scalcarine","Heterotopic"
"11","12146","lh_Caudate","rh_S_central","lh","rh","Caudate","Scentral","Heterotopic"
"11","12147","lh_Caudate","rh_S_cingul_Marginalis","lh","rh","Caudate","ScingulMarginalis","Heterotopic"
"11","12148","lh_Caudate","rh_S_circular_insula_ant","lh","rh","Caudate","Scircularinsulaant","Heterotopic"
"11","12149","lh_Caudate","rh_S_circular_insula_inf","lh","rh","Caudate","Scircularinsulainf","Heterotopic"
"11","12150","lh_Caudate","rh_S_circular_insula_sup","lh","rh","Caudate","Scircularinsulasup","Heterotopic"
"11","12151","lh_Caudate","rh_S_collat_transv_ant","lh","rh","Caudate","Scollattransvant","Heterotopic"
"11","12152","lh_Caudate","rh_S_collat_transv_post","lh","rh","Caudate","Scollattransvpost","Heterotopic"
"11","12153","lh_Caudate","rh_S_front_inf","lh","rh","Caudate","Sfrontinf","Heterotopic"
"11","12154","lh_Caudate","rh_S_front_middle","lh","rh","Caudate","Sfrontmiddle","Heterotopic"
"11","12155","lh_Caudate","rh_S_front_sup","lh","rh","Caudate","Sfrontsup","Heterotopic"
"11","12156","lh_Caudate","rh_S_interm_prim_Jensen","lh","rh","Caudate","SintermprimJensen","Heterotopic"
"11","12157","lh_Caudate","rh_S_intrapariet_and_P_trans","lh","rh","Caudate","SintraparietandPtrans","Heterotopic"
"11","12158","lh_Caudate","rh_S_oc_middle_and_Lunatus","lh","rh","Caudate","SocmiddleandLunatus","Heterotopic"
"11","12159","lh_Caudate","rh_S_oc_sup_and_transversal","lh","rh","Caudate","Socsupandtransversal","Heterotopic"
"11","12160","lh_Caudate","rh_S_occipital_ant","lh","rh","Caudate","Soccipitalant","Heterotopic"
"11","12161","lh_Caudate","rh_S_oc_temp_lat","lh","rh","Caudate","Soctemplat","Heterotopic"
"11","12162","lh_Caudate","rh_S_oc_temp_med_and_Lingual","lh","rh","Caudate","SoctempmedandLingual","Heterotopic"
"11","12163","lh_Caudate","rh_S_orbital_lateral","lh","rh","Caudate","Sorbitallateral","Heterotopic"
"11","12164","lh_Caudate","rh_S_orbital_med_olfact","lh","rh","Caudate","Sorbitalmedolfact","Heterotopic"
"11","12165","lh_Caudate","rh_S_orbital_H_Shaped","lh","rh","Caudate","SorbitalHShaped","Heterotopic"
"11","12166","lh_Caudate","rh_S_parieto_occipital","lh","rh","Caudate","Sparietooccipital","Heterotopic"
"11","12167","lh_Caudate","rh_S_pericallosal","lh","rh","Caudate","Spericallosal","Heterotopic"
"11","12168","lh_Caudate","rh_S_postcentral","lh","rh","Caudate","Spostcentral","Heterotopic"
"11","12169","lh_Caudate","rh_S_precentral_inf-part","lh","rh","Caudate","Sprecentralinf-part","Heterotopic"
"11","12170","lh_Caudate","rh_S_precentral_sup-part","lh","rh","Caudate","Sprecentralsup-part","Heterotopic"
"11","12171","lh_Caudate","rh_S_suborbital","lh","rh","Caudate","Ssuborbital","Heterotopic"
"11","12172","lh_Caudate","rh_S_subparietal","lh","rh","Caudate","Ssubparietal","Heterotopic"
"11","12173","lh_Caudate","rh_S_temporal_inf","lh","rh","Caudate","Stemporalinf","Heterotopic"
"11","12174","lh_Caudate","rh_S_temporal_sup","lh","rh","Caudate","Stemporalsup","Heterotopic"
"11","12175","lh_Caudate","rh_S_temporal_transverse","lh","rh","Caudate","Stemporaltransverse","Heterotopic"
"11","13","lh_Caudate","lh_Pallidum","lh","lh","Caudate","Pallidum","Intrahemispheric"
"11","14",NA,NA,NA,NA,NA,NA,NA
"11","15",NA,NA,NA,NA,NA,NA,NA
"11","16",NA,NA,NA,NA,NA,NA,NA
"11","17","lh_Caudate","lh_Hippocampus","lh","lh","Caudate","Hippocampus","Intrahemispheric"
"11","18","lh_Caudate","lh_Amygdala","lh","lh","Caudate","Amygdala","Intrahemispheric"
"11","2000",NA,NA,NA,NA,NA,NA,NA
"11","24",NA,NA,NA,NA,NA,NA,NA
"11","251",NA,NA,NA,NA,NA,NA,NA
"11","252",NA,NA,NA,NA,NA,NA,NA
"11","253",NA,NA,NA,NA,NA,NA,NA
"11","254",NA,NA,NA,NA,NA,NA,NA
"11","255",NA,NA,NA,NA,NA,NA,NA
"11","26","lh_Caudate","lh_Accumbens_area","lh","lh","Caudate","Accumbensarea","Intrahemispheric"
"11","28","lh_Caudate","lh_VentralDC","lh","lh","Caudate","VentralDC","Intrahemispheric"
"11","30",NA,NA,NA,NA,NA,NA,NA
"11","31",NA,NA,NA,NA,NA,NA,NA
"11","41",NA,NA,NA,NA,NA,NA,NA
"11","43",NA,NA,NA,NA,NA,NA,NA
"11","44",NA,NA,NA,NA,NA,NA,NA
"11","46",NA,NA,NA,NA,NA,NA,NA
"11","47",NA,NA,NA,NA,NA,NA,NA
"11","49","lh_Caudate","rh_Thalamus_Proper","lh","rh","Caudate","ThalamusProper","Heterotopic"
"11","50","lh_Caudate","rh_Caudate","lh","rh","Caudate","Caudate","Homotopic"
"11","51","lh_Caudate","rh_Putamen","lh","rh","Caudate","Putamen","Heterotopic"
"11","52","lh_Caudate","rh_Pallidum","lh","rh","Caudate","Pallidum","Heterotopic"
"11","53","lh_Caudate","rh_Hippocampus","lh","rh","Caudate","Hippocampus","Heterotopic"
"11","54","lh_Caudate","rh_Amygdala","lh","rh","Caudate","Amygdala","Heterotopic"
"11","58","lh_Caudate","rh_Accumbens_area","lh","rh","Caudate","Accumbensarea","Heterotopic"
"11","60","lh_Caudate","rh_VentralDC","lh","rh","Caudate","VentralDC","Heterotopic"
"11","62",NA,NA,NA,NA,NA,NA,NA
"11","63",NA,NA,NA,NA,NA,NA,NA
"11","77",NA,NA,NA,NA,NA,NA,NA
"11","85",NA,NA,NA,NA,NA,NA,NA
"11101","11102","lh_G_and_S_frontomargin","lh_G_and_S_occipital_inf","lh","lh","GandSfrontomargin","GandSoccipitalinf","Intrahemispheric"
"11101","11103","lh_G_and_S_frontomargin","lh_G_and_S_paracentral","lh","lh","GandSfrontomargin","GandSparacentral","Intrahemispheric"
"11101","11104","lh_G_and_S_frontomargin","lh_G_and_S_subcentral","lh","lh","GandSfrontomargin","GandSsubcentral","Intrahemispheric"
"11101","11105","lh_G_and_S_frontomargin","lh_G_and_S_transv_frontopol","lh","lh","GandSfrontomargin","GandStransvfrontopol","Intrahemispheric"
"11101","11106","lh_G_and_S_frontomargin","lh_G_and_S_cingul_Ant","lh","lh","GandSfrontomargin","GandScingulAnt","Intrahemispheric"
"11101","11107","lh_G_and_S_frontomargin","lh_G_and_S_cingul_Mid-Ant","lh","lh","GandSfrontomargin","GandScingulMid-Ant","Intrahemispheric"
"11101","11108","lh_G_and_S_frontomargin","lh_G_and_S_cingul_Mid-Post","lh","lh","GandSfrontomargin","GandScingulMid-Post","Intrahemispheric"
"11101","11109","lh_G_and_S_frontomargin","lh_G_cingul_Post-dorsal","lh","lh","GandSfrontomargin","GcingulPost-dorsal","Intrahemispheric"
"11101","11110","lh_G_and_S_frontomargin","lh_G_cingul_Post-ventral","lh","lh","GandSfrontomargin","GcingulPost-ventral","Intrahemispheric"
"11101","11111","lh_G_and_S_frontomargin","lh_G_cuneus","lh","lh","GandSfrontomargin","Gcuneus","Intrahemispheric"
"11101","11112","lh_G_and_S_frontomargin","lh_G_front_inf_Opercular","lh","lh","GandSfrontomargin","GfrontinfOpercular","Intrahemispheric"
"11101","11113","lh_G_and_S_frontomargin","lh_G_front_inf_Orbital","lh","lh","GandSfrontomargin","GfrontinfOrbital","Intrahemispheric"
"11101","11114","lh_G_and_S_frontomargin","lh_G_front_inf_Triangul","lh","lh","GandSfrontomargin","GfrontinfTriangul","Intrahemispheric"
"11101","11115","lh_G_and_S_frontomargin","lh_G_front_middle","lh","lh","GandSfrontomargin","Gfrontmiddle","Intrahemispheric"
"11101","11116","lh_G_and_S_frontomargin","lh_G_front_sup","lh","lh","GandSfrontomargin","Gfrontsup","Intrahemispheric"
"11101","11117","lh_G_and_S_frontomargin","lh_G_Ins_lg_and_S_cent_ins","lh","lh","GandSfrontomargin","GInslgandScentins","Intrahemispheric"
"11101","11118","lh_G_and_S_frontomargin","lh_G_insular_short","lh","lh","GandSfrontomargin","Ginsularshort","Intrahemispheric"
"11101","11119","lh_G_and_S_frontomargin","lh_G_occipital_middle","lh","lh","GandSfrontomargin","Goccipitalmiddle","Intrahemispheric"
"11101","11120","lh_G_and_S_frontomargin","lh_G_occipital_sup","lh","lh","GandSfrontomargin","Goccipitalsup","Intrahemispheric"
