"V1","V2","V1.hemi","V1.roi","V2.hemi","V2.roi","FCtype"
"L_LO1_ROI","L_MI_ROI","L","LO1","L","MI","Intrahemispheric"
"L_LO1_ROI","L_Pir_ROI","L","LO1","L","Pir","Intrahemispheric"
"L_LO1_ROI","L_AVI_ROI","L","LO1","L","AVI","Intrahemispheric"
"L_LO1_ROI","L_AAIC_ROI","L","LO1","L","AAIC","Intrahemispheric"
"L_LO1_ROI","L_FOP1_ROI","L","LO1","L","FOP1","Intrahemispheric"
"L_LO1_ROI","L_FOP3_ROI","L","LO1","L","FOP3","Intrahemispheric"
"L_LO1_ROI","L_FOP2_ROI","L","LO1","L","FOP2","Intrahemispheric"
"L_LO1_ROI","L_PFt_ROI","L","LO1","L","PFt","Intrahemispheric"
"L_LO1_ROI","L_AIP_ROI","L","LO1","L","AIP","Intrahemispheric"
"L_LO1_ROI","L_EC_ROI","L","LO1","L","EC","Intrahemispheric"
"L_LO1_ROI","L_PreS_ROI","L","LO1","L","PreS","Intrahemispheric"
"L_LO1_ROI","L_H_ROI","L","LO1","L","H","Intrahemispheric"
"L_LO1_ROI","L_ProS_ROI","L","LO1","L","ProS","Intrahemispheric"
"L_LO1_ROI","L_PeEc_ROI","L","LO1","L","PeEc","Intrahemispheric"
"L_LO1_ROI","L_STGa_ROI","L","LO1","L","STGa","Intrahemispheric"
"L_LO1_ROI","L_PBelt_ROI","L","LO1","L","PBelt","Intrahemispheric"
"L_LO1_ROI","L_A5_ROI","L","LO1","L","A5","Intrahemispheric"
"L_LO1_ROI","L_PHA1_ROI","L","LO1","L","PHA1","Intrahemispheric"
"L_LO1_ROI","L_PHA3_ROI","L","LO1","L","PHA3","Intrahemispheric"
"L_LO1_ROI","L_STSda_ROI","L","LO1","L","STSda","Intrahemispheric"
"L_LO1_ROI","L_STSdp_ROI","L","LO1","L","STSdp","Intrahemispheric"
"L_LO1_ROI","L_STSvp_ROI","L","LO1","L","STSvp","Intrahemispheric"
"L_LO1_ROI","L_TGd_ROI","L","LO1","L","TGd","Intrahemispheric"
"L_LO1_ROI","L_TE1a_ROI","L","LO1","L","TE1a","Intrahemispheric"
"L_LO1_ROI","L_TE1p_ROI","L","LO1","L","TE1p","Intrahemispheric"
"L_LO1_ROI","L_TE2a_ROI","L","LO1","L","TE2a","Intrahemispheric"
"L_LO1_ROI","L_TF_ROI","L","LO1","L","TF","Intrahemispheric"
"L_LO1_ROI","L_TE2p_ROI","L","LO1","L","TE2p","Intrahemispheric"
"L_LO1_ROI","L_PHT_ROI","L","LO1","L","PHT","Intrahemispheric"
"L_LO1_ROI","L_PH_ROI","L","LO1","L","PH","Intrahemispheric"
"L_LO1_ROI","L_TPOJ1_ROI","L","LO1","L","TPOJ1","Intrahemispheric"
"L_LO1_ROI","L_TPOJ2_ROI","L","LO1","L","TPOJ2","Intrahemispheric"
"L_LO1_ROI","L_TPOJ3_ROI","L","LO1","L","TPOJ3","Intrahemispheric"
"L_LO1_ROI","L_DVT_ROI","L","LO1","L","DVT","Intrahemispheric"
"L_LO1_ROI","L_PGp_ROI","L","LO1","L","PGp","Intrahemispheric"
"L_LO1_ROI","L_IP2_ROI","L","LO1","L","IP2","Intrahemispheric"
"L_LO1_ROI","L_IP1_ROI","L","LO1","L","IP1","Intrahemispheric"
"L_LO1_ROI","L_IP0_ROI","L","LO1","L","IP0","Intrahemispheric"
"L_LO1_ROI","L_PFop_ROI","L","LO1","L","PFop","Intrahemispheric"
"L_LO1_ROI","L_PF_ROI","L","LO1","L","PF","Intrahemispheric"
"L_LO1_ROI","L_PFm_ROI","L","LO1","L","PFm","Intrahemispheric"
"L_LO1_ROI","L_PGi_ROI","L","LO1","L","PGi","Intrahemispheric"
"L_LO1_ROI","L_PGs_ROI","L","LO1","L","PGs","Intrahemispheric"
"L_LO1_ROI","L_V6A_ROI","L","LO1","L","V6A","Intrahemispheric"
"L_LO1_ROI","L_VMV1_ROI","L","LO1","L","VMV1","Intrahemispheric"
"L_LO1_ROI","L_VMV3_ROI","L","LO1","L","VMV3","Intrahemispheric"
"L_LO1_ROI","L_PHA2_ROI","L","LO1","L","PHA2","Intrahemispheric"
"L_LO1_ROI","L_V4t_ROI","L","LO1","L","V4t","Intrahemispheric"
"L_LO1_ROI","L_FST_ROI","L","LO1","L","FST","Intrahemispheric"
"L_LO1_ROI","L_V3CD_ROI","L","LO1","L","V3CD","Intrahemispheric"
"L_LO1_ROI","L_LO3_ROI","L","LO1","L","LO3","Intrahemispheric"
"L_LO1_ROI","L_VMV2_ROI","L","LO1","L","VMV2","Intrahemispheric"
"L_LO1_ROI","L_31pd_ROI","L","LO1","L","31pd","Intrahemispheric"
"L_LO1_ROI","L_31a_ROI","L","LO1","L","31a","Intrahemispheric"
"L_LO1_ROI","L_VVC_ROI","L","LO1","L","VVC","Intrahemispheric"
"L_LO1_ROI","L_25_ROI","L","LO1","L","25","Intrahemispheric"
"L_LO1_ROI","L_s32_ROI","L","LO1","L","s32","Intrahemispheric"
"L_LO1_ROI","L_pOFC_ROI","L","LO1","L","pOFC","Intrahemispheric"
"L_LO1_ROI","L_PoI1_ROI","L","LO1","L","PoI1","Intrahemispheric"
"L_LO1_ROI","L_Ig_ROI","L","LO1","L","Ig","Intrahemispheric"
"L_LO1_ROI","L_FOP5_ROI","L","LO1","L","FOP5","Intrahemispheric"
"L_LO1_ROI","L_p10p_ROI","L","LO1","L","p10p","Intrahemispheric"
"L_LO1_ROI","L_p47r_ROI","L","LO1","L","p47r","Intrahemispheric"
"L_LO1_ROI","L_TGv_ROI","L","LO1","L","TGv","Intrahemispheric"
"L_LO1_ROI","L_MBelt_ROI","L","LO1","L","MBelt","Intrahemispheric"
"L_LO1_ROI","L_LBelt_ROI","L","LO1","L","LBelt","Intrahemispheric"
"L_LO1_ROI","L_A4_ROI","L","LO1","L","A4","Intrahemispheric"
"L_LO1_ROI","L_STSva_ROI","L","LO1","L","STSva","Intrahemispheric"
"L_LO1_ROI","L_TE1m_ROI","L","LO1","L","TE1m","Intrahemispheric"
"L_LO1_ROI","L_PI_ROI","L","LO1","L","PI","Intrahemispheric"
"L_LO1_ROI","L_a32pr_ROI","L","LO1","L","a32pr","Intrahemispheric"
"L_LO1_ROI","L_p24_ROI","L","LO1","L","p24","Intrahemispheric"
"L_LO2_ROI","L_PIT_ROI","L","LO2","L","PIT","Intrahemispheric"
"L_LO2_ROI","L_MT_ROI","L","LO2","L","MT","Intrahemispheric"
"L_LO2_ROI","L_A1_ROI","L","LO2","L","A1","Intrahemispheric"
"L_LO2_ROI","L_PSL_ROI","L","LO2","L","PSL","Intrahemispheric"
"L_LO2_ROI","L_SFL_ROI","L","LO2","L","SFL","Intrahemispheric"
"L_LO2_ROI","L_PCV_ROI","L","LO2","L","PCV","Intrahemispheric"
"L_LO2_ROI","L_STV_ROI","L","LO2","L","STV","Intrahemispheric"
"L_LO2_ROI","L_7Pm_ROI","L","LO2","L","7Pm","Intrahemispheric"
"L_LO2_ROI","L_7m_ROI","L","LO2","L","7m","Intrahemispheric"
"L_LO2_ROI","L_POS1_ROI","L","LO2","L","POS1","Intrahemispheric"
"L_LO2_ROI","L_23d_ROI","L","LO2","L","23d","Intrahemispheric"
"L_LO2_ROI","L_v23ab_ROI","L","LO2","L","v23ab","Intrahemispheric"
"L_LO2_ROI","L_d23ab_ROI","L","LO2","L","d23ab","Intrahemispheric"
"L_LO2_ROI","L_31pv_ROI","L","LO2","L","31pv","Intrahemispheric"
"L_LO2_ROI","L_5m_ROI","L","LO2","L","5m","Intrahemispheric"
"L_LO2_ROI","L_5mv_ROI","L","LO2","L","5mv","Intrahemispheric"
"L_LO2_ROI","L_23c_ROI","L","LO2","L","23c","Intrahemispheric"
"L_LO2_ROI","L_5L_ROI","L","LO2","L","5L","Intrahemispheric"
"L_LO2_ROI","L_24dd_ROI","L","LO2","L","24dd","Intrahemispheric"
"L_LO2_ROI","L_24dv_ROI","L","LO2","L","24dv","Intrahemispheric"
"L_LO2_ROI","L_7AL_ROI","L","LO2","L","7AL","Intrahemispheric"
"L_LO2_ROI","L_SCEF_ROI","L","LO2","L","SCEF","Intrahemispheric"
"L_LO2_ROI","L_6ma_ROI","L","LO2","L","6ma","Intrahemispheric"
"L_LO2_ROI","L_7Am_ROI","L","LO2","L","7Am","Intrahemispheric"
"L_LO2_ROI","L_7PL_ROI","L","LO2","L","7PL","Intrahemispheric"
"L_LO2_ROI","L_7PC_ROI","L","LO2","L","7PC","Intrahemispheric"
"L_LO2_ROI","L_LIPv_ROI","L","LO2","L","LIPv","Intrahemispheric"
"L_LO2_ROI","L_VIP_ROI","L","LO2","L","VIP","Intrahemispheric"
"L_LO2_ROI","L_MIP_ROI","L","LO2","L","MIP","Intrahemispheric"
"L_LO2_ROI","L_1_ROI","L","LO2","L","1","Intrahemispheric"
"L_LO2_ROI","L_2_ROI","L","LO2","L","2","Intrahemispheric"
"L_LO2_ROI","L_3a_ROI","L","LO2","L","3a","Intrahemispheric"
"L_LO2_ROI","L_6d_ROI","L","LO2","L","6d","Intrahemispheric"
"L_LO2_ROI","L_6mp_ROI","L","LO2","L","6mp","Intrahemispheric"
"L_LO2_ROI","L_6v_ROI","L","LO2","L","6v","Intrahemispheric"
"L_LO2_ROI","L_p24pr_ROI","L","LO2","L","p24pr","Intrahemispheric"
"L_LO2_ROI","L_33pr_ROI","L","LO2","L","33pr","Intrahemispheric"
"L_LO2_ROI","L_a24pr_ROI","L","LO2","L","a24pr","Intrahemispheric"
"L_LO2_ROI","L_p32pr_ROI","L","LO2","L","p32pr","Intrahemispheric"
"L_LO2_ROI","L_a24_ROI","L","LO2","L","a24","Intrahemispheric"
"L_LO2_ROI","L_d32_ROI","L","LO2","L","d32","Intrahemispheric"
"L_LO2_ROI","L_8BM_ROI","L","LO2","L","8BM","Intrahemispheric"
"L_LO2_ROI","L_p32_ROI","L","LO2","L","p32","Intrahemispheric"
"L_LO2_ROI","L_10r_ROI","L","LO2","L","10r","Intrahemispheric"
"L_LO2_ROI","L_47m_ROI","L","LO2","L","47m","Intrahemispheric"
"L_LO2_ROI","L_8Av_ROI","L","LO2","L","8Av","Intrahemispheric"
"L_LO2_ROI","L_8Ad_ROI","L","LO2","L","8Ad","Intrahemispheric"
"L_LO2_ROI","L_9m_ROI","L","LO2","L","9m","Intrahemispheric"
"L_LO2_ROI","L_8BL_ROI","L","LO2","L","8BL","Intrahemispheric"
"L_LO2_ROI","L_9p_ROI","L","LO2","L","9p","Intrahemispheric"
"L_LO2_ROI","L_10d_ROI","L","LO2","L","10d","Intrahemispheric"
"L_LO2_ROI","L_8C_ROI","L","LO2","L","8C","Intrahemispheric"
"L_LO2_ROI","L_44_ROI","L","LO2","L","44","Intrahemispheric"
"L_LO2_ROI","L_45_ROI","L","LO2","L","45","Intrahemispheric"
"L_LO2_ROI","L_47l_ROI","L","LO2","L","47l","Intrahemispheric"
"L_LO2_ROI","L_a47r_ROI","L","LO2","L","a47r","Intrahemispheric"
"L_LO2_ROI","L_6r_ROI","L","LO2","L","6r","Intrahemispheric"
"L_LO2_ROI","L_IFJa_ROI","L","LO2","L","IFJa","Intrahemispheric"
"L_LO2_ROI","L_IFJp_ROI","L","LO2","L","IFJp","Intrahemispheric"
"L_LO2_ROI","L_IFSp_ROI","L","LO2","L","IFSp","Intrahemispheric"
"L_LO2_ROI","L_IFSa_ROI","L","LO2","L","IFSa","Intrahemispheric"
"L_LO2_ROI","L_p9-46v_ROI","L","LO2","L","p9-46v","Intrahemispheric"
"L_LO2_ROI","L_46_ROI","L","LO2","L","46","Intrahemispheric"
"L_LO2_ROI","L_a9-46v_ROI","L","LO2","L","a9-46v","Intrahemispheric"
"L_LO2_ROI","L_9-46d_ROI","L","LO2","L","9-46d","Intrahemispheric"
"L_LO2_ROI","L_9a_ROI","L","LO2","L","9a","Intrahemispheric"
"L_LO2_ROI","L_10v_ROI","L","LO2","L","10v","Intrahemispheric"
"L_LO2_ROI","L_a10p_ROI","L","LO2","L","a10p","Intrahemispheric"
"L_LO2_ROI","L_10pp_ROI","L","LO2","L","10pp","Intrahemispheric"
"L_LO2_ROI","L_11l_ROI","L","LO2","L","11l","Intrahemispheric"
"L_LO2_ROI","L_13l_ROI","L","LO2","L","13l","Intrahemispheric"
"L_LO2_ROI","L_OFC_ROI","L","LO2","L","OFC","Intrahemispheric"
"L_LO2_ROI","L_47s_ROI","L","LO2","L","47s","Intrahemispheric"
"L_LO2_ROI","L_LIPd_ROI","L","LO2","L","LIPd","Intrahemispheric"
"L_LO2_ROI","L_6a_ROI","L","LO2","L","6a","Intrahemispheric"
"L_LO2_ROI","L_i6-8_ROI","L","LO2","L","i6-8","Intrahemispheric"
"L_LO2_ROI","L_s6-8_ROI","L","LO2","L","s6-8","Intrahemispheric"
"L_LO2_ROI","L_43_ROI","L","LO2","L","43","Intrahemispheric"
"L_LO2_ROI","L_OP4_ROI","L","LO2","L","OP4","Intrahemispheric"
"L_LO2_ROI","L_OP1_ROI","L","LO2","L","OP1","Intrahemispheric"
"L_LO2_ROI","L_OP2-3_ROI","L","LO2","L","OP2-3","Intrahemispheric"
"L_LO2_ROI","L_52_ROI","L","LO2","L","52","Intrahemispheric"
"L_LO2_ROI","L_RI_ROI","L","LO2","L","RI","Intrahemispheric"
"L_LO2_ROI","L_PFcm_ROI","L","LO2","L","PFcm","Intrahemispheric"
"L_LO2_ROI","L_PoI2_ROI","L","LO2","L","PoI2","Intrahemispheric"
"L_LO2_ROI","L_TA2_ROI","L","LO2","L","TA2","Intrahemispheric"
"L_LO2_ROI","L_FOP4_ROI","L","LO2","L","FOP4","Intrahemispheric"
"L_LO2_ROI","L_MI_ROI","L","LO2","L","MI","Intrahemispheric"
"L_LO2_ROI","L_Pir_ROI","L","LO2","L","Pir","Intrahemispheric"
"L_LO2_ROI","L_AVI_ROI","L","LO2","L","AVI","Intrahemispheric"
"L_LO2_ROI","L_AAIC_ROI","L","LO2","L","AAIC","Intrahemispheric"
"L_LO2_ROI","L_FOP1_ROI","L","LO2","L","FOP1","Intrahemispheric"
"L_LO2_ROI","L_FOP3_ROI","L","LO2","L","FOP3","Intrahemispheric"
"L_LO2_ROI","L_FOP2_ROI","L","LO2","L","FOP2","Intrahemispheric"
"L_LO2_ROI","L_PFt_ROI","L","LO2","L","PFt","Intrahemispheric"
"L_LO2_ROI","L_AIP_ROI","L","LO2","L","AIP","Intrahemispheric"
"L_LO2_ROI","L_EC_ROI","L","LO2","L","EC","Intrahemispheric"
"L_LO2_ROI","L_PreS_ROI","L","LO2","L","PreS","Intrahemispheric"
"L_LO2_ROI","L_H_ROI","L","LO2","L","H","Intrahemispheric"
"L_LO2_ROI","L_ProS_ROI","L","LO2","L","ProS","Intrahemispheric"
"L_LO2_ROI","L_PeEc_ROI","L","LO2","L","PeEc","Intrahemispheric"
"L_LO2_ROI","L_STGa_ROI","L","LO2","L","STGa","Intrahemispheric"
"L_LO2_ROI","L_PBelt_ROI","L","LO2","L","PBelt","Intrahemispheric"
"L_LO2_ROI","L_A5_ROI","L","LO2","L","A5","Intrahemispheric"
"L_LO2_ROI","L_PHA1_ROI","L","LO2","L","PHA1","Intrahemispheric"
"L_LO2_ROI","L_PHA3_ROI","L","LO2","L","PHA3","Intrahemispheric"
"L_LO2_ROI","L_STSda_ROI","L","LO2","L","STSda","Intrahemispheric"
"L_LO2_ROI","L_STSdp_ROI","L","LO2","L","STSdp","Intrahemispheric"
"L_LO2_ROI","L_STSvp_ROI","L","LO2","L","STSvp","Intrahemispheric"
"L_LO2_ROI","L_TGd_ROI","L","LO2","L","TGd","Intrahemispheric"
"L_LO2_ROI","L_TE1a_ROI","L","LO2","L","TE1a","Intrahemispheric"
"L_LO2_ROI","L_TE1p_ROI","L","LO2","L","TE1p","Intrahemispheric"
"L_LO2_ROI","L_TE2a_ROI","L","LO2","L","TE2a","Intrahemispheric"
"L_LO2_ROI","L_TF_ROI","L","LO2","L","TF","Intrahemispheric"
"L_LO2_ROI","L_TE2p_ROI","L","LO2","L","TE2p","Intrahemispheric"
"L_LO2_ROI","L_PHT_ROI","L","LO2","L","PHT","Intrahemispheric"
"L_LO2_ROI","L_PH_ROI","L","LO2","L","PH","Intrahemispheric"
"L_LO2_ROI","L_TPOJ1_ROI","L","LO2","L","TPOJ1","Intrahemispheric"
"L_LO2_ROI","L_TPOJ2_ROI","L","LO2","L","TPOJ2","Intrahemispheric"
"L_LO2_ROI","L_TPOJ3_ROI","L","LO2","L","TPOJ3","Intrahemispheric"
"L_LO2_ROI","L_DVT_ROI","L","LO2","L","DVT","Intrahemispheric"
"L_LO2_ROI","L_PGp_ROI","L","LO2","L","PGp","Intrahemispheric"
"L_LO2_ROI","L_IP2_ROI","L","LO2","L","IP2","Intrahemispheric"
"L_LO2_ROI","L_IP1_ROI","L","LO2","L","IP1","Intrahemispheric"
"L_LO2_ROI","L_IP0_ROI","L","LO2","L","IP0","Intrahemispheric"
"L_LO2_ROI","L_PFop_ROI","L","LO2","L","PFop","Intrahemispheric"
"L_LO2_ROI","L_PF_ROI","L","LO2","L","PF","Intrahemispheric"
"L_LO2_ROI","L_PFm_ROI","L","LO2","L","PFm","Intrahemispheric"
"L_LO2_ROI","L_PGi_ROI","L","LO2","L","PGi","Intrahemispheric"
"L_LO2_ROI","L_PGs_ROI","L","LO2","L","PGs","Intrahemispheric"
"L_LO2_ROI","L_V6A_ROI","L","LO2","L","V6A","Intrahemispheric"
"L_LO2_ROI","L_VMV1_ROI","L","LO2","L","VMV1","Intrahemispheric"
"L_LO2_ROI","L_VMV3_ROI","L","LO2","L","VMV3","Intrahemispheric"
"L_LO2_ROI","L_PHA2_ROI","L","LO2","L","PHA2","Intrahemispheric"
"L_LO2_ROI","L_V4t_ROI","L","LO2","L","V4t","Intrahemispheric"
"L_LO2_ROI","L_FST_ROI","L","LO2","L","FST","Intrahemispheric"
"L_LO2_ROI","L_V3CD_ROI","L","LO2","L","V3CD","Intrahemispheric"
"L_LO2_ROI","L_LO3_ROI","L","LO2","L","LO3","Intrahemispheric"
"L_LO2_ROI","L_VMV2_ROI","L","LO2","L","VMV2","Intrahemispheric"
"L_LO2_ROI","L_31pd_ROI","L","LO2","L","31pd","Intrahemispheric"
"L_LO2_ROI","L_31a_ROI","L","LO2","L","31a","Intrahemispheric"
"L_LO2_ROI","L_VVC_ROI","L","LO2","L","VVC","Intrahemispheric"
"L_LO2_ROI","L_25_ROI","L","LO2","L","25","Intrahemispheric"
"L_LO2_ROI","L_s32_ROI","L","LO2","L","s32","Intrahemispheric"
"L_LO2_ROI","L_pOFC_ROI","L","LO2","L","pOFC","Intrahemispheric"
"L_LO2_ROI","L_PoI1_ROI","L","LO2","L","PoI1","Intrahemispheric"
"L_LO2_ROI","L_Ig_ROI","L","LO2","L","Ig","Intrahemispheric"
"L_LO2_ROI","L_FOP5_ROI","L","LO2","L","FOP5","Intrahemispheric"
"L_LO2_ROI","L_p10p_ROI","L","LO2","L","p10p","Intrahemispheric"
"L_LO2_ROI","L_p47r_ROI","L","LO2","L","p47r","Intrahemispheric"
"L_LO2_ROI","L_TGv_ROI","L","LO2","L","TGv","Intrahemispheric"
"L_LO2_ROI","L_MBelt_ROI","L","LO2","L","MBelt","Intrahemispheric"
"L_LO2_ROI","L_LBelt_ROI","L","LO2","L","LBelt","Intrahemispheric"
"L_LO2_ROI","L_A4_ROI","L","LO2","L","A4","Intrahemispheric"
"L_LO2_ROI","L_STSva_ROI","L","LO2","L","STSva","Intrahemispheric"
"L_LO2_ROI","L_TE1m_ROI","L","LO2","L","TE1m","Intrahemispheric"
"L_LO2_ROI","L_PI_ROI","L","LO2","L","PI","Intrahemispheric"
"L_LO2_ROI","L_a32pr_ROI","L","LO2","L","a32pr","Intrahemispheric"
"L_LO2_ROI","L_p24_ROI","L","LO2","L","p24","Intrahemispheric"
"L_PIT_ROI","L_MT_ROI","L","PIT","L","MT","Intrahemispheric"
"L_PIT_ROI","L_A1_ROI","L","PIT","L","A1","Intrahemispheric"
"L_PIT_ROI","L_PSL_ROI","L","PIT","L","PSL","Intrahemispheric"
"L_PIT_ROI","L_SFL_ROI","L","PIT","L","SFL","Intrahemispheric"
"L_PIT_ROI","L_PCV_ROI","L","PIT","L","PCV","Intrahemispheric"
"L_PIT_ROI","L_STV_ROI","L","PIT","L","STV","Intrahemispheric"
"L_PIT_ROI","L_7Pm_ROI","L","PIT","L","7Pm","Intrahemispheric"
"L_PIT_ROI","L_7m_ROI","L","PIT","L","7m","Intrahemispheric"
"L_PIT_ROI","L_POS1_ROI","L","PIT","L","POS1","Intrahemispheric"
"L_PIT_ROI","L_23d_ROI","L","PIT","L","23d","Intrahemispheric"
"L_PIT_ROI","L_v23ab_ROI","L","PIT","L","v23ab","Intrahemispheric"
"L_PIT_ROI","L_d23ab_ROI","L","PIT","L","d23ab","Intrahemispheric"
"L_PIT_ROI","L_31pv_ROI","L","PIT","L","31pv","Intrahemispheric"
"L_PIT_ROI","L_5m_ROI","L","PIT","L","5m","Intrahemispheric"
"L_PIT_ROI","L_5mv_ROI","L","PIT","L","5mv","Intrahemispheric"
"L_PIT_ROI","L_23c_ROI","L","PIT","L","23c","Intrahemispheric"
"L_PIT_ROI","L_5L_ROI","L","PIT","L","5L","Intrahemispheric"
"L_PIT_ROI","L_24dd_ROI","L","PIT","L","24dd","Intrahemispheric"
"L_PIT_ROI","L_24dv_ROI","L","PIT","L","24dv","Intrahemispheric"
"L_PIT_ROI","L_7AL_ROI","L","PIT","L","7AL","Intrahemispheric"
"L_PIT_ROI","L_SCEF_ROI","L","PIT","L","SCEF","Intrahemispheric"
"L_PIT_ROI","L_6ma_ROI","L","PIT","L","6ma","Intrahemispheric"
"L_PIT_ROI","L_7Am_ROI","L","PIT","L","7Am","Intrahemispheric"
"L_PIT_ROI","L_7PL_ROI","L","PIT","L","7PL","Intrahemispheric"
"L_PIT_ROI","L_7PC_ROI","L","PIT","L","7PC","Intrahemispheric"
"L_PIT_ROI","L_LIPv_ROI","L","PIT","L","LIPv","Intrahemispheric"
"L_PIT_ROI","L_VIP_ROI","L","PIT","L","VIP","Intrahemispheric"
"L_PIT_ROI","L_MIP_ROI","L","PIT","L","MIP","Intrahemispheric"
"L_PIT_ROI","L_1_ROI","L","PIT","L","1","Intrahemispheric"
"L_PIT_ROI","L_2_ROI","L","PIT","L","2","Intrahemispheric"
"L_PIT_ROI","L_3a_ROI","L","PIT","L","3a","Intrahemispheric"
"L_PIT_ROI","L_6d_ROI","L","PIT","L","6d","Intrahemispheric"
"L_PIT_ROI","L_6mp_ROI","L","PIT","L","6mp","Intrahemispheric"
"L_PIT_ROI","L_6v_ROI","L","PIT","L","6v","Intrahemispheric"
"L_PIT_ROI","L_p24pr_ROI","L","PIT","L","p24pr","Intrahemispheric"
"L_PIT_ROI","L_33pr_ROI","L","PIT","L","33pr","Intrahemispheric"
"L_PIT_ROI","L_a24pr_ROI","L","PIT","L","a24pr","Intrahemispheric"
"L_PIT_ROI","L_p32pr_ROI","L","PIT","L","p32pr","Intrahemispheric"
"L_PIT_ROI","L_a24_ROI","L","PIT","L","a24","Intrahemispheric"
"L_PIT_ROI","L_d32_ROI","L","PIT","L","d32","Intrahemispheric"
"L_PIT_ROI","L_8BM_ROI","L","PIT","L","8BM","Intrahemispheric"
"L_PIT_ROI","L_p32_ROI","L","PIT","L","p32","Intrahemispheric"
"L_PIT_ROI","L_10r_ROI","L","PIT","L","10r","Intrahemispheric"
"L_PIT_ROI","L_47m_ROI","L","PIT","L","47m","Intrahemispheric"
"L_PIT_ROI","L_8Av_ROI","L","PIT","L","8Av","Intrahemispheric"
"L_PIT_ROI","L_8Ad_ROI","L","PIT","L","8Ad","Intrahemispheric"
"L_PIT_ROI","L_9m_ROI","L","PIT","L","9m","Intrahemispheric"
"L_PIT_ROI","L_8BL_ROI","L","PIT","L","8BL","Intrahemispheric"
"L_PIT_ROI","L_9p_ROI","L","PIT","L","9p","Intrahemispheric"
"L_PIT_ROI","L_10d_ROI","L","PIT","L","10d","Intrahemispheric"
"L_PIT_ROI","L_8C_ROI","L","PIT","L","8C","Intrahemispheric"
"L_PIT_ROI","L_44_ROI","L","PIT","L","44","Intrahemispheric"
"L_PIT_ROI","L_45_ROI","L","PIT","L","45","Intrahemispheric"
"L_PIT_ROI","L_47l_ROI","L","PIT","L","47l","Intrahemispheric"
"L_PIT_ROI","L_a47r_ROI","L","PIT","L","a47r","Intrahemispheric"
"L_PIT_ROI","L_6r_ROI","L","PIT","L","6r","Intrahemispheric"
"L_PIT_ROI","L_IFJa_ROI","L","PIT","L","IFJa","Intrahemispheric"
"L_PIT_ROI","L_IFJp_ROI","L","PIT","L","IFJp","Intrahemispheric"
"L_PIT_ROI","L_IFSp_ROI","L","PIT","L","IFSp","Intrahemispheric"
"L_PIT_ROI","L_IFSa_ROI","L","PIT","L","IFSa","Intrahemispheric"
"L_PIT_ROI","L_p9-46v_ROI","L","PIT","L","p9-46v","Intrahemispheric"
"L_PIT_ROI","L_46_ROI","L","PIT","L","46","Intrahemispheric"
"L_PIT_ROI","L_a9-46v_ROI","L","PIT","L","a9-46v","Intrahemispheric"
"L_PIT_ROI","L_9-46d_ROI","L","PIT","L","9-46d","Intrahemispheric"
"L_PIT_ROI","L_9a_ROI","L","PIT","L","9a","Intrahemispheric"
"L_PIT_ROI","L_10v_ROI","L","PIT","L","10v","Intrahemispheric"
"L_PIT_ROI","L_a10p_ROI","L","PIT","L","a10p","Intrahemispheric"
"L_PIT_ROI","L_10pp_ROI","L","PIT","L","10pp","Intrahemispheric"
"L_PIT_ROI","L_11l_ROI","L","PIT","L","11l","Intrahemispheric"
"L_PIT_ROI","L_13l_ROI","L","PIT","L","13l","Intrahemispheric"
"L_PIT_ROI","L_OFC_ROI","L","PIT","L","OFC","Intrahemispheric"
"L_PIT_ROI","L_47s_ROI","L","PIT","L","47s","Intrahemispheric"
"L_PIT_ROI","L_LIPd_ROI","L","PIT","L","LIPd","Intrahemispheric"
"L_PIT_ROI","L_6a_ROI","L","PIT","L","6a","Intrahemispheric"
"L_PIT_ROI","L_i6-8_ROI","L","PIT","L","i6-8","Intrahemispheric"
"L_PIT_ROI","L_s6-8_ROI","L","PIT","L","s6-8","Intrahemispheric"
"L_PIT_ROI","L_43_ROI","L","PIT","L","43","Intrahemispheric"
"L_PIT_ROI","L_OP4_ROI","L","PIT","L","OP4","Intrahemispheric"
"L_PIT_ROI","L_OP1_ROI","L","PIT","L","OP1","Intrahemispheric"
"L_PIT_ROI","L_OP2-3_ROI","L","PIT","L","OP2-3","Intrahemispheric"
"L_PIT_ROI","L_52_ROI","L","PIT","L","52","Intrahemispheric"
"L_PIT_ROI","L_RI_ROI","L","PIT","L","RI","Intrahemispheric"
"L_PIT_ROI","L_PFcm_ROI","L","PIT","L","PFcm","Intrahemispheric"
"L_PIT_ROI","L_PoI2_ROI","L","PIT","L","PoI2","Intrahemispheric"
"L_PIT_ROI","L_TA2_ROI","L","PIT","L","TA2","Intrahemispheric"
"L_PIT_ROI","L_FOP4_ROI","L","PIT","L","FOP4","Intrahemispheric"
"L_PIT_ROI","L_MI_ROI","L","PIT","L","MI","Intrahemispheric"
"L_PIT_ROI","L_Pir_ROI","L","PIT","L","Pir","Intrahemispheric"
"L_PIT_ROI","L_AVI_ROI","L","PIT","L","AVI","Intrahemispheric"
"L_PIT_ROI","L_AAIC_ROI","L","PIT","L","AAIC","Intrahemispheric"
"L_PIT_ROI","L_FOP1_ROI","L","PIT","L","FOP1","Intrahemispheric"
"L_PIT_ROI","L_FOP3_ROI","L","PIT","L","FOP3","Intrahemispheric"
"L_PIT_ROI","L_FOP2_ROI","L","PIT","L","FOP2","Intrahemispheric"
